Date,Open,High,Low,Close,Volume,Market Cap
"Sep 24, 2017",2.97,3.01,2.81,2.83,"354,542","161,617,000"
"Sep 23, 2017",2.80,3.09,2.79,2.98,"377,740","152,248,000"
"Sep 22, 2017",2.93,3.04,2.61,2.80,"438,079","159,328,000"
"Sep 21, 2017",3.21,3.23,2.64,2.92,"958,364","174,230,000"
"Sep 20, 2017",3.28,3.39,3.16,3.19,"663,238","178,360,000"
"Sep 19, 2017",3.68,3.71,3.17,3.29,"850,000","200,145,000"
"Sep 18, 2017",3.25,3.68,3.24,3.68,"802,153","176,437,000"
"Sep 17, 2017",3.15,3.36,2.93,3.25,"622,594","171,105,000"
"Sep 16, 2017",3.30,3.51,3.02,3.15,"752,344","179,308,000"
"Sep 15, 2017",2.67,3.41,2.43,3.32,"1,414,350","144,919,000"
"Sep 14, 2017",3.10,3.49,2.60,2.65,"1,677,250","168,180,000"
"Sep 13, 2017",3.08,3.18,2.70,3.07,"886,936","166,959,000"
"Sep 12, 2017",3.24,3.44,3.11,3.14,"841,109","175,994,000"
"Sep 11, 2017",3.39,3.56,3.21,3.24,"764,347","183,817,000"
"Sep 10, 2017",3.69,3.71,3.26,3.39,"856,393","200,148,000"
"Sep 09, 2017",3.71,3.74,3.35,3.69,"772,126","201,201,000"
"Sep 08, 2017",4.15,4.17,3.32,3.69,"1,958,990","225,304,000"
"Sep 07, 2017",3.99,4.19,3.84,4.15,"1,830,890","216,429,000"
"Sep 06, 2017",3.61,4.11,3.52,4.01,"3,183,150","195,452,000"
"Sep 05, 2017",3.14,3.65,2.83,3.58,"1,475,220","170,316,000"
"Sep 04, 2017",3.63,3.86,2.82,3.13,"2,619,420","196,592,000"
"Sep 03, 2017",3.35,3.77,3.28,3.63,"1,463,690","181,543,000"
"Sep 02, 2017",3.98,3.98,3.31,3.33,"2,017,250","215,708,000"
"Sep 01, 2017",3.31,4.49,3.31,3.94,"9,237,100","179,250,000"
"Aug 31, 2017",2.85,3.34,2.80,3.31,"1,829,560","154,332,000"
"Aug 30, 2017",2.94,3.05,2.71,2.83,"1,363,470","159,196,000"
"Aug 29, 2017",3.09,3.17,2.72,2.94,"2,624,790","167,462,000"
"Aug 28, 2017",2.96,3.18,2.83,3.08,"1,862,570","160,127,000"
"Aug 27, 2017",3.16,3.26,2.68,2.95,"2,911,190","171,240,000"
"Aug 26, 2017",2.44,3.16,2.41,3.16,"4,648,230","131,976,000"
"Aug 25, 2017",2.14,2.44,2.12,2.44,"1,313,110","115,957,000"
"Aug 24, 2017",2.03,2.16,1.98,2.10,"612,742","109,890,000"
"Aug 23, 2017",1.92,2.29,1.88,2.07,"1,609,530","104,087,000"
"Aug 22, 2017",1.88,2.03,1.66,1.92,"1,023,270","101,728,000"
