Date,Open,High,Low,Close,Volume,Market Cap
"Sep 16, 2017",18.33,18.89,16.77,17.67,"662,667","201,588,000"
"Sep 15, 2017",15.91,18.71,13.73,18.31,"1,844,750","175,047,000"
"Sep 14, 2017",20.56,20.89,15.74,15.76,"1,800,320","226,176,000"
"Sep 13, 2017",21.17,23.87,20.08,20.59,"3,667,200","232,844,000"
"Sep 12, 2017",20.95,21.90,20.67,21.23,"962,593","230,430,000"
"Sep 11, 2017",21.59,21.85,20.46,20.92,"807,297","237,455,000"
"Sep 10, 2017",22.20,22.23,20.19,21.55,"1,326,850","244,231,000"
"Sep 09, 2017",22.30,22.57,21.79,22.28,"880,273","245,276,000"
"Sep 08, 2017",23.79,24.97,21.28,22.26,"2,058,090","261,635,000"
"Sep 07, 2017",23.65,24.02,22.97,23.79,"1,411,680","260,146,000"
"Sep 06, 2017",22.90,24.15,22.82,23.79,"1,940,990","251,871,000"
"Sep 05, 2017",21.88,23.29,20.61,22.94,"1,943,400","240,642,000"
"Sep 04, 2017",24.94,24.94,20.76,21.81,"3,414,020","274,311,000"
"Sep 03, 2017",24.30,26.40,23.60,24.91,"2,046,420","267,354,000"
"Sep 02, 2017",28.49,29.04,23.57,24.24,"3,279,910","313,414,000"
"Sep 01, 2017",26.24,28.59,26.24,28.59,"3,488,820","288,601,000"
"Aug 31, 2017",25.10,26.63,24.86,26.36,"3,151,520","276,090,000"
"Aug 30, 2017",25.06,25.50,23.76,25.15,"3,091,340","275,646,000"
"Aug 29, 2017",26.39,26.96,23.15,25.08,"4,487,220","290,245,000"
"Aug 28, 2017",28.07,28.11,23.29,26.15,"12,509,800","308,740,000"
"Aug 27, 2017",29.72,30.85,27.76,27.98,"4,937,900","326,927,000"
"Aug 26, 2017",25.43,31.04,25.01,29.50,"11,542,300","279,713,000"
"Aug 25, 2017",23.02,27.59,22.98,25.37,"6,210,960","253,197,000"
"Aug 24, 2017",22.08,23.08,21.90,23.03,"1,880,160","242,922,000"
"Aug 23, 2017",21.24,23.45,21.04,22.00,"2,429,740","233,664,000"
"Aug 22, 2017",22.04,22.27,19.82,21.28,"2,789,520","242,471,000"
"Aug 21, 2017",20.46,23.12,20.34,21.96,"3,491,570","225,054,000"
"Aug 20, 2017",19.57,21.30,19.29,20.55,"1,392,230","215,223,000"
"Aug 19, 2017",19.15,19.70,18.42,19.66,"1,307,160","210,660,000"
"Aug 18, 2017",20.10,20.54,18.81,19.13,"2,283,780","221,103,000"
"Aug 17, 2017",21.41,21.95,20.09,20.13,"1,754,790","235,501,000"
"Aug 16, 2017",21.10,21.39,20.31,21.39,"1,640,180","232,139,000"
"Aug 15, 2017",19.92,23.04,19.51,21.02,"3,052,560","219,150,000"
"Aug 14, 2017",20.68,20.88,19.46,19.96,"1,458,730","227,476,000"
"Aug 13, 2017",22.63,22.74,20.62,20.65,"2,295,810","248,881,000"
"Aug 12, 2017",22.37,24.06,21.52,22.65,"3,119,760","246,071,000"
"Aug 11, 2017",22.66,22.76,22.02,22.44,"2,245,780","249,217,000"
"Aug 10, 2017",22.73,24.65,22.62,22.72,"5,357,330","250,027,000"
"Aug 09, 2017",21.23,23.31,21.18,22.71,"4,242,530","233,525,000"
"Aug 08, 2017",18.86,21.42,18.73,21.19,"3,633,500","207,435,000"
"Aug 07, 2017",18.91,19.25,18.39,18.96,"1,916,400","208,042,000"
"Aug 06, 2017",19.14,19.43,18.53,18.97,"1,362,730","210,516,000"
"Aug 05, 2017",17.39,19.40,17.33,19.08,"2,332,570","191,294,000"
"Aug 04, 2017",17.35,17.72,17.31,17.34,"999,053","190,896,000"
"Aug 03, 2017",17.64,17.88,17.05,17.37,"2,725,760","194,029,000"
"Aug 02, 2017",18.09,18.52,17.44,17.70,"1,332,180","198,942,000"
"Aug 01, 2017",16.72,18.20,16.68,18.11,"1,379,370","183,937,000"
"Jul 31, 2017",17.26,17.42,16.33,16.83,"1,464,280","189,913,000"
"Jul 30, 2017",17.53,18.23,17.20,17.20,"593,696","192,822,000"
"Jul 29, 2017",17.17,17.62,16.63,17.62,"1,149,140","188,854,000"
"Jul 28, 2017",18.19,18.30,17.03,17.19,"2,413,390","200,115,000"
"Jul 27, 2017",18.22,18.48,18.01,18.17,"1,546,590","200,399,000"
"Jul 26, 2017",17.97,18.40,17.50,18.15,"2,066,290","197,709,000"
"Jul 25, 2017",21.61,21.78,17.86,18.03,"2,262,860","237,685,000"
"Jul 24, 2017",20.98,21.69,20.81,21.69,"1,032,420","230,741,000"
"Jul 23, 2017",21.47,22.02,20.49,21.05,"1,767,280","236,183,000"
"Jul 22, 2017",20.24,21.62,19.68,21.49,"2,444,950","222,620,000"
"Jul 21, 2017",19.65,20.68,19.18,20.18,"2,134,590","216,191,000"
"Jul 20, 2017",16.92,19.92,16.92,19.53,"2,697,430","186,131,000"
"Jul 19, 2017",19.55,19.82,16.77,16.90,"3,189,000","215,053,000"
"Jul 18, 2017",18.20,20.20,17.31,19.51,"3,111,420","200,165,000"
"Jul 17, 2017",16.01,18.35,16.01,18.14,"2,317,970","176,145,000"
"Jul 16, 2017",18.32,18.44,14.21,16.04,"3,443,290","201,522,000"
"Jul 15, 2017",19.39,19.94,18.34,18.34,"2,624,840","213,341,000"
"Jul 14, 2017",20.46,21.10,18.75,19.46,"3,419,960","225,099,000"
"Jul 13, 2017",21.20,23.21,20.22,20.50,"5,380,170","233,161,000"
"Jul 12, 2017",16.47,21.23,16.27,21.08,"4,061,640","181,196,000"
"Jul 11, 2017",16.58,18.15,14.77,16.48,"5,423,900","182,345,000"
"Jul 10, 2017",22.29,22.44,15.79,16.77,"7,106,180","245,229,000"
"Jul 09, 2017",23.50,25.24,22.28,22.28,"2,982,550","258,527,000"
"Jul 08, 2017",23.10,24.26,21.20,23.45,"6,582,240","254,068,000"
"Jul 07, 2017",27.72,28.48,22.09,23.06,"6,058,040","304,920,000"
"Jul 06, 2017",26.90,27.63,26.70,27.50,"1,421,290","295,916,000"
"Jul 05, 2017",27.45,27.46,26.25,26.88,"1,528,700","301,908,000"
"Jul 04, 2017",28.67,28.99,27.15,27.55,"3,108,570","315,386,000"
"Jul 03, 2017",26.16,29.29,25.68,28.77,"3,095,940","287,711,000"
"Jul 02, 2017",24.74,26.39,23.86,26.23,"2,190,010","272,125,000"
"Jul 01, 2017",28.16,28.52,24.39,24.75,"2,685,960","309,725,000"
"Jun 30, 2017",26.84,30.46,26.39,28.10,"5,802,360","295,294,000"
"Jun 29, 2017",28.09,28.63,26.58,26.74,"2,523,550","309,010,000"
"Jun 28, 2017",25.87,28.30,25.12,28.08,"3,195,240","284,531,000"
"Jun 27, 2017",25.16,25.60,21.46,25.60,"3,498,930","276,808,000"
"Jun 26, 2017",27.97,28.39,21.66,25.16,"5,080,110","307,660,000"
"Jun 25, 2017",29.23,31.29,26.69,27.99,"3,650,130","321,495,000"
"Jun 24, 2017",31.25,31.74,28.82,29.42,"2,494,470","343,764,000"
"Jun 23, 2017",30.13,33.52,29.68,31.26,"5,321,540","331,380,000"
"Jun 22, 2017",28.99,31.40,28.50,30.11,"3,704,940","318,911,000"
"Jun 21, 2017",30.08,30.64,28.14,28.97,"3,706,710","330,868,000"
"Jun 20, 2017",32.78,33.35,29.94,30.13,"4,936,620","360,548,000"
"Jun 19, 2017",30.02,32.94,29.94,32.78,"4,385,850","330,264,000"
"Jun 18, 2017",31.12,31.69,29.59,30.02,"2,721,270","342,291,000"
"Jun 17, 2017",28.72,31.21,28.61,31.09,"3,351,620","315,895,000"
"Jun 16, 2017",28.08,30.05,27.37,28.76,"4,101,540","308,894,000"
"Jun 15, 2017",30.65,31.47,24.43,28.15,"6,592,890","337,137,000"
"Jun 14, 2017",33.08,37.20,29.21,30.58,"5,341,830","363,877,000"
"Jun 13, 2017",31.48,33.81,31.19,33.02,"4,655,540","346,312,000"
"Jun 12, 2017",33.72,34.87,27.84,31.46,"6,312,970","370,938,000"
"Jun 11, 2017",33.66,35.02,32.44,33.78,"4,817,660","370,315,000"
"Jun 10, 2017",34.50,34.62,32.24,33.75,"6,795,880","379,448,000"
"Jun 09, 2017",35.73,36.28,33.67,34.18,"4,278,080","392,987,000"
"Jun 08, 2017",34.38,36.66,32.81,35.54,"4,309,520","378,138,000"
"Jun 07, 2017",33.67,38.93,32.44,34.17,"12,084,200","370,421,000"
"Jun 06, 2017",28.66,33.80,28.15,33.41,"6,283,340","315,289,000"
"Jun 05, 2017",29.12,31.85,28.26,28.80,"8,252,820","320,343,000"
"Jun 04, 2017",26.18,28.97,26.00,28.96,"4,559,000","288,020,000"
"Jun 03, 2017",24.87,26.25,24.78,26.22,"4,635,790","273,579,000"
"Jun 02, 2017",23.61,26.31,23.26,24.79,"4,688,710","259,666,000"
"Jun 01, 2017",21.97,25.06,21.93,23.86,"4,479,050","241,717,000"
"May 31, 2017",20.28,22.76,20.18,21.84,"3,648,110","223,030,000"
"May 30, 2017",21.12,24.04,20.31,20.31,"4,205,910","232,364,000"
"May 29, 2017",20.47,21.97,20.06,21.11,"4,715,440","225,164,000"
"May 28, 2017",20.42,23.71,19.52,20.33,"6,728,600","224,583,000"
"May 27, 2017",22.04,22.35,16.10,20.31,"5,196,210","242,443,000"
"May 26, 2017",23.65,27.96,21.11,22.01,"4,050,870","260,132,000"
"May 25, 2017",27.05,31.73,22.90,23.54,"9,025,780","297,516,000"
"May 24, 2017",29.13,32.20,26.42,27.17,"11,059,100","320,480,000"
"May 23, 2017",19.69,32.32,19.69,29.05,"25,666,500","216,603,000"
"May 22, 2017",17.36,21.70,17.12,19.80,"6,351,000","190,919,000"
"May 21, 2017",17.51,18.40,17.01,17.36,"3,278,600","192,653,000"
"May 20, 2017",16.95,18.19,16.51,17.55,"2,617,600","186,479,000"
"May 19, 2017",15.90,16.97,15.53,16.97,"3,078,290","174,919,000"
"May 18, 2017",15.44,16.76,15.28,15.94,"1,781,730","169,798,000"
"May 17, 2017",14.23,15.51,13.34,15.43,"2,239,180","156,524,000"
"May 16, 2017",15.99,16.10,14.24,14.24,"2,321,290","175,932,000"
"May 15, 2017",17.03,17.13,15.93,15.96,"1,240,320","187,300,000"
"May 14, 2017",16.22,17.19,16.16,17.00,"874,532","178,398,000"
"May 13, 2017",16.69,16.95,15.75,16.18,"1,309,960","183,621,000"
"May 12, 2017",17.62,18.07,16.38,16.73,"1,707,730","193,789,000"
"May 11, 2017",16.99,18.46,16.87,17.66,"3,103,420","186,856,000"
"May 10, 2017",16.78,17.03,15.47,16.97,"2,365,580","184,582,000"
"May 09, 2017",17.40,17.44,15.39,16.83,"3,846,460","191,388,000"
"May 08, 2017",17.18,17.69,16.49,17.39,"3,917,640","188,987,000"
"May 07, 2017",17.65,18.52,17.20,17.25,"3,649,990","194,157,000"
"May 06, 2017",17.20,17.86,16.97,17.65,"2,035,500","189,163,000"
"May 05, 2017",17.37,18.98,16.78,17.14,"4,107,070","191,050,000"
"May 04, 2017",16.66,17.96,16.58,17.37,"4,134,100","183,249,000"
"May 03, 2017",16.47,16.97,15.69,16.65,"4,014,970","181,139,000"
"May 02, 2017",15.98,17.78,15.52,16.49,"3,487,100","175,808,000"
"May 01, 2017",16.92,19.01,15.76,15.97,"8,058,160","186,107,000"
"Apr 30, 2017",16.93,17.13,16.02,16.78,"4,509,700","186,280,000"
"Apr 29, 2017",14.39,16.92,14.31,16.86,"3,735,860","158,270,000"
"Apr 28, 2017",13.82,15.47,13.09,14.43,"3,362,230","152,060,000"
"Apr 27, 2017",12.70,13.95,12.64,13.85,"2,369,970","139,741,000"
"Apr 26, 2017",13.41,13.58,12.64,12.69,"2,371,140","147,497,000"
"Apr 25, 2017",13.80,15.24,13.13,13.39,"3,633,120","151,760,000"
"Apr 24, 2017",11.70,16.39,11.65,13.83,"7,030,540","128,705,000"
"Apr 23, 2017",12.11,12.26,11.34,11.68,"1,410,770","133,209,000"
"Apr 22, 2017",11.07,12.48,10.98,12.09,"1,260,710","121,792,000"
"Apr 21, 2017",11.34,11.50,10.96,11.11,"881,968","124,750,000"
"Apr 20, 2017",11.94,12.44,11.06,11.34,"1,059,140","131,360,000"
"Apr 19, 2017",12.51,12.62,11.97,11.97,"914,477","137,647,000"
"Apr 18, 2017",11.73,12.69,11.71,12.51,"628,901","129,073,000"
"Apr 17, 2017",11.94,12.47,11.51,11.82,"1,669,100","131,309,000"
"Apr 16, 2017",11.30,12.85,11.13,11.93,"1,621,120","124,313,000"
"Apr 15, 2017",10.79,11.37,10.68,11.34,"935,138","118,656,000"
"Apr 14, 2017",10.61,10.82,10.22,10.82,"1,100,920","116,741,000"
"Apr 13, 2017",10.59,11.06,10.55,10.58,"650,307","116,507,000"
"Apr 12, 2017",10.07,10.57,9.91,10.57,"602,269","110,802,000"
"Apr 11, 2017",10.13,10.60,10.06,10.07,"490,393","111,400,000"
"Apr 10, 2017",10.03,10.12,9.76,10.12,"492,711","110,282,000"
"Apr 09, 2017",9.94,10.57,9.91,10.03,"658,434","109,342,000"
"Apr 08, 2017",9.54,10.12,9.49,9.96,"503,616","104,899,000"
"Apr 07, 2017",10.40,10.48,9.54,9.55,"566,367","114,426,000"
"Apr 06, 2017",10.41,10.96,9.32,10.42,"1,446,370","114,524,000"
"Apr 05, 2017",11.03,11.10,10.25,10.41,"976,258","121,382,000"
"Apr 04, 2017",10.93,11.13,10.25,11.08,"1,433,810","120,251,000"
"Apr 03, 2017",11.60,12.16,10.22,11.05,"1,912,630","127,547,000"
"Apr 02, 2017",12.58,12.83,11.10,11.60,"2,509,100","138,362,000"
"Apr 01, 2017",11.61,13.54,11.60,12.61,"2,141,410","127,658,000"
"Mar 31, 2017",9.93,13.63,9.90,11.84,"5,266,820","109,176,000"
"Mar 30, 2017",9.27,10.05,9.21,9.93,"1,274,060","101,940,000"
"Mar 29, 2017",9.13,9.53,8.90,9.29,"794,146","100,474,000"
"Mar 28, 2017",9.09,9.30,8.67,9.14,"503,268","99,960,100"
"Mar 27, 2017",8.77,9.22,8.74,9.04,"584,475","96,499,300"
"Mar 26, 2017",8.83,8.97,8.32,8.73,"1,110,610","97,127,400"
"Mar 25, 2017",8.95,9.28,8.29,8.88,"1,586,840","98,418,500"
"Mar 24, 2017",9.33,9.63,8.63,9.03,"1,799,520","102,613,000"
"Mar 23, 2017",9.07,9.35,8.18,9.33,"1,176,020","99,821,700"
"Mar 22, 2017",8.31,9.45,7.86,9.18,"1,167,340","91,413,000"
"Mar 21, 2017",8.33,8.89,8.20,8.29,"856,129","91,627,700"
"Mar 20, 2017",8.44,8.83,7.97,8.31,"1,111,630","92,849,700"
"Mar 19, 2017",6.86,8.79,6.86,8.43,"1,571,220","75,431,800"
"Mar 18, 2017",8.03,8.24,6.76,6.90,"1,466,830","88,360,200"
"Mar 17, 2017",9.58,9.84,7.80,8.08,"3,309,910","105,406,000"
"Mar 16, 2017",10.11,10.49,8.59,9.60,"4,754,740","111,246,000"
"Mar 15, 2017",8.35,10.00,7.97,10.00,"1,723,790","91,848,100"
"Mar 14, 2017",7.74,8.55,7.54,8.37,"1,309,670","85,096,200"
"Mar 13, 2017",7.34,8.51,7.26,7.75,"2,331,790","80,740,000"
"Mar 12, 2017",6.02,7.32,6.01,7.32,"953,843","66,170,400"
"Mar 11, 2017",5.95,6.19,5.72,6.02,"561,870","65,468,200"
"Mar 10, 2017",5.46,5.98,5.09,5.98,"622,053","60,049,300"
"Mar 09, 2017",5.30,5.56,5.21,5.47,"213,755","58,300,900"
"Mar 08, 2017",5.73,5.79,5.30,5.30,"137,622","63,082,800"
"Mar 07, 2017",5.99,6.00,5.70,5.76,"227,350","65,878,200"
"Mar 06, 2017",6.14,6.17,5.80,5.97,"252,442","67,518,300"
"Mar 05, 2017",5.53,6.16,5.40,6.11,"391,595","60,853,000"
"Mar 04, 2017",5.72,6.13,5.54,5.57,"182,986","62,951,500"
"Mar 03, 2017",5.79,6.02,5.28,5.74,"291,826","63,735,900"
"Mar 02, 2017",5.05,6.45,5.01,5.78,"1,447,440","55,504,000"
"Mar 01, 2017",4.54,5.11,4.47,5.11,"497,785","49,936,500"
"Feb 28, 2017",4.81,4.86,4.43,4.54,"277,464","52,962,500"
"Feb 27, 2017",4.92,4.94,4.75,4.80,"113,106","54,077,500"
"Feb 26, 2017",4.76,4.95,4.72,4.91,"114,914","52,367,000"
"Feb 25, 2017",4.71,4.94,4.70,4.74,"121,758","51,821,800"
"Feb 24, 2017",4.91,4.94,4.44,4.72,"390,417","53,965,000"
"Feb 23, 2017",4.73,4.99,4.69,4.87,"99,599","52,004,200"
"Feb 22, 2017",4.63,4.78,4.55,4.73,"171,787","50,981,300"
"Feb 21, 2017",5.03,5.09,4.63,4.64,"363,361","55,318,100"
"Feb 20, 2017",5.20,5.20,5.03,5.05,"167,989","57,148,100"
"Feb 19, 2017",5.07,5.21,5.07,5.19,"124,221","55,728,700"
"Feb 18, 2017",4.93,5.06,4.92,5.06,"80,608","54,251,100"
"Feb 17, 2017",4.94,5.13,4.91,4.92,"144,989","54,372,800"
"Feb 16, 2017",4.85,5.13,4.84,4.95,"219,938","53,349,100"
"Feb 15, 2017",4.77,4.91,4.68,4.85,"282,551","52,427,600"
"Feb 14, 2017",4.32,5.18,4.32,4.76,"518,341","47,500,300"
"Feb 13, 2017",4.52,4.70,4.28,4.31,"210,008","49,668,400"
"Feb 12, 2017",4.32,4.52,4.29,4.47,"82,761","47,567,400"
"Feb 11, 2017",4.20,4.45,4.17,4.31,"91,268","46,215,100"
"Feb 10, 2017",4.34,4.35,4.11,4.20,"169,611","47,782,200"
"Feb 09, 2017",4.58,4.86,4.21,4.33,"300,312","50,385,200"
"Feb 08, 2017",4.31,4.61,4.24,4.58,"332,664","47,400,500"
"Feb 07, 2017",4.25,4.37,4.18,4.31,"150,490","46,714,100"
"Feb 06, 2017",4.15,4.29,4.09,4.24,"190,404","45,650,000"
"Feb 05, 2017",4.23,4.29,4.14,4.15,"72,615","46,507,000"
"Feb 04, 2017",4.15,4.31,4.09,4.22,"175,939","45,664,600"
"Feb 03, 2017",4.09,4.31,4.00,4.10,"276,453","44,990,700"
"Feb 02, 2017",4.21,4.30,4.05,4.11,"136,148","46,364,600"
"Feb 01, 2017",4.29,4.32,4.09,4.21,"164,978","47,226,300"
"Jan 31, 2017",4.20,4.30,4.11,4.29,"96,346","46,196,100"
"Jan 30, 2017",4.32,4.35,4.19,4.22,"68,844","47,543,900"
"Jan 29, 2017",4.26,4.34,4.20,4.34,"113,178","46,842,600"
"Jan 28, 2017",4.32,4.37,4.00,4.26,"255,334","47,518,700"
"Jan 27, 2017",4.12,4.45,4.04,4.32,"228,350","45,329,800"
"Jan 26, 2017",4.29,4.47,4.14,4.14,"259,692","47,174,800"
"Jan 25, 2017",4.33,4.43,4.28,4.33,"116,659","47,637,800"
"Jan 24, 2017",4.56,4.61,4.20,4.33,"241,846","50,152,300"
"Jan 23, 2017",4.66,4.71,4.52,4.59,"127,108","51,253,400"
"Jan 22, 2017",4.59,4.69,4.46,4.66,"148,974","50,452,900"
"Jan 21, 2017",4.43,4.66,4.40,4.56,"109,464","48,708,900"
"Jan 20, 2017",4.49,4.54,4.41,4.43,"111,644","49,400,500"
"Jan 19, 2017",4.42,4.56,4.34,4.49,"90,338","48,626,200"
"Jan 18, 2017",4.34,4.43,4.08,4.40,"177,271","47,721,700"
"Jan 17, 2017",4.02,4.42,4.01,4.34,"156,941","44,203,200"
"Jan 16, 2017",4.11,4.21,3.99,4.00,"81,000","45,224,400"
"Jan 15, 2017",4.27,4.32,4.05,4.12,"90,878","47,000,200"
"Jan 14, 2017",4.31,4.43,4.21,4.29,"220,127","47,429,700"
"Jan 13, 2017",4.06,4.33,4.05,4.32,"120,206","44,684,000"
"Jan 12, 2017",3.78,4.11,3.61,4.10,"93,900","41,548,600"
"Jan 11, 2017",4.17,4.27,3.63,3.78,"205,051","45,826,100"
"Jan 10, 2017",4.22,4.35,4.15,4.21,"154,430","46,474,600"
"Jan 09, 2017",4.62,4.68,4.12,4.22,"298,534","50,844,100"
"Jan 08, 2017",4.69,4.82,4.39,4.56,"182,558","51,572,700"
"Jan 07, 2017",5.13,5.24,4.30,4.69,"336,699","56,481,600"
"Jan 06, 2017",5.06,5.38,4.44,5.11,"567,851","55,685,000"
"Jan 05, 2017",4.92,5.78,4.14,5.10,"834,470","54,089,100"
"Jan 04, 2017",4.29,5.03,4.27,4.94,"411,248","47,206,200"
"Jan 03, 2017",4.17,4.57,3.94,4.27,"437,238","45,843,100"
"Jan 02, 2017",3.99,4.21,3.86,4.19,"266,753","43,852,100"
"Jan 01, 2017",3.75,4.01,3.65,4.00,"230,517","41,266,900"
"Dec 31, 2016",3.68,4.13,3.65,3.77,"206,882","40,521,600"
"Dec 30, 2016",3.49,3.90,3.34,3.69,"244,089","38,412,100"
"Dec 29, 2016",3.25,3.78,3.22,3.50,"258,671","35,719,400"
"Dec 28, 2016",3.46,3.78,3.19,3.25,"409,937","38,060,800"
"Dec 27, 2016",3.30,3.52,3.27,3.47,"247,769","36,302,900"
"Dec 26, 2016",2.76,3.43,2.75,3.30,"225,805","30,405,900"
"Dec 25, 2016",2.77,3.14,2.66,2.76,"210,210","30,454,900"
"Dec 24, 2016",2.54,2.88,2.51,2.77,"112,675","27,937,400"
"Dec 23, 2016",2.76,2.90,2.48,2.54,"350,671","30,355,800"
"Dec 22, 2016",2.88,2.95,2.66,2.75,"242,067","31,674,700"
"Dec 21, 2016",2.81,2.93,2.72,2.88,"208,222","30,863,400"
"Dec 20, 2016",2.95,3.04,2.87,2.90,"97,304","32,425,000"
